id,timestamp,avg_co2,avg_pm25,avg_formaldehyde,avg_temperature,avg_humidity
166442,2024/7/31 10:55,664.885,31.115,0.106667,20.6,46.975
167253,2024/7/31 10:56,556.735,73.85,0.095,23.3083,49.165
168065,2024/7/31 10:57,665.642,58.6517,0.0583333,20.885,52.9767
168878,2024/7/31 10:58,718.353,53.9033,0.121667,19.5083,57.4317
169692,2024/7/31 10:59,626.41,64.5667,0.0916667,22.7717,47.525
170507,2024/7/31 11:00,733.675,81.7267,0.0916667,23.525,51.2617
171323,2024/7/31 11:01,718.783,78.355,0.0466667,20.84,45.8317
172140,2024/7/31 11:02,688.332,81.405,0.136667,24.1867,44.8117
172958,2024/7/31 11:03,672.433,104.362,0.095,20.645,59.7283
173777,2024/7/31 11:04,598.297,89.9283,0.11,23.565,56.9833
174597,2024/7/31 11:05,667.135,92.7683,0.0633333,22.4717,67.3983
175418,2024/7/31 11:06,564.81,81.1517,0.126667,21.1683,46.845
176240,2024/7/31 11:07,741.922,75.645,0.0816667,25.73,39.3533
177063,2024/7/31 11:08,618.99,89.3467,0.116667,24.07,35.4017
177887,2024/7/31 11:09,727.662,74.8883,0.1,26.1267,50.8567
178712,2024/7/31 11:10,612.253,59.3167,0.105,23.1833,50.93
179538,2024/7/31 11:11,645.977,81.775,0.0983333,22.1683,43.2133
180365,2024/7/31 11:12,516.892,91.75,0.08,19.514,33.972
181193,2024/7/31 11:13,505.595,87.5117,0.106667,23.9967,45.32
182022,2024/7/31 11:14,641.177,83.0467,0.123333,23.6833,46.5533
182852,2024/7/31 11:15,726.187,83.1833,0.113333,19.945,64.235
183683,2024/7/31 11:16,638.633,62.6233,0.103333,23.0883,63.9483
184515,2024/7/31 11:17,564.913,67.8817,0.121667,24.5517,54.0017
185348,2024/7/31 11:18,743.04,77.145,0.103333,23.0083,42.2833
186182,2024/7/31 11:19,590.953,31.1433,0.09,25.0183,40.2617
187017,2024/7/31 11:20,680.868,80.095,0.115,23.7167,52.2583
187853,2024/7/31 11:21,728.33,87.3767,0.0933333,20.865,49.7567
188690,2024/7/31 11:22,813.56,98.0783,0.1,23.405,52.035
189528,2024/7/31 11:23,667.878,51.0617,0.0883333,20.1117,40.8033
190367,2024/7/31 11:24,648.103,90.9783,0.095,24.7867,51.0533
191207,2024/7/31 11:25,671.365,85.375,0.103333,24.0317,58.675
192048,2024/7/31 11:26,700.887,82.9733,0.108333,19.92,64.205
192890,2024/7/31 11:43,921.7,64.585,0.06,24.14,45.385
193733,2024/8/1 8:44,738.348,73.64,0.112,22.142,53.592
194577,2024/8/1 8:45,616.443,75.1983,0.113333,24.0267,40.58
195422,2024/8/1 8:46,694.702,57.725,0.1,22.6183,52.15
196268,2024/8/1 8:47,584.322,78.3333,0.123333,24.0933,41.6067
197115,2024/8/1 8:48,561.587,60.555,0.103333,21.3617,51.375
197963,2024/8/1 8:49,703.022,111.393,0.0716667,23.6717,40.6367
198812,2024/8/1 8:50,600.233,53.645,0.101667,24.99,44.21
199662,2024/8/1 8:51,610.398,73.605,0.126667,20.6517,42.92
200513,2024/8/1 8:52,745.888,78.36,0.0833333,22.15,52.3817
201365,2024/8/1 8:53,677.825,87.3933,0.095,24.2733,58.575
202218,2024/8/1 8:54,607.067,74.5583,0.0733333,23.8833,52.6
203072,2024/8/1 8:55,597.118,66.5417,0.121667,20.7833,45.4
203927,2024/8/1 8:56,676.663,92.9567,0.106667,25.23,46.15
204783,2024/8/1 8:57,599.217,84.6283,0.105,24.2317,38.1933
205640,2024/8/1 8:58,746.787,76.4317,0.0833333,20.31,48.72
206498,2024/8/1 8:59,751.685,97.16,0.113333,20.6683,33.1633
207357,2024/8/1 9:00,748.727,72.59,0.116667,24.805,44.1117
208217,2024/8/1 9:01,688.882,91.4683,0.0983333,21.7667,51.2583
209078,2024/8/1 9:02,590.468,73.0783,0.113333,20.1533,38.635
209940,2024/8/1 9:03,822.672,101.334,0.106,27.452,48.468
210803,2024/8/1 9:04,621.465,113.207,0.09,21.3183,41.1467
211667,2024/8/1 9:05,578.06,103.292,0.115,24.0483,44.04
212532,2024/8/1 9:06,675.838,78.6883,0.108333,24.2683,59.3483
213398,2024/8/1 9:07,679.707,87.305,0.111667,23.1617,47.6567
214265,2024/8/1 9:08,704.715,63.3367,0.108333,21.3217,46.22
215133,2024/8/1 9:09,605.633,78.605,0.0966667,22.3233,49.4917
216002,2024/8/1 9:10,664.922,85.3417,0.12,23.825,51.9583
216872,2024/8/1 9:11,768.49,86.65,0.0783333,23.5383,59.805
217743,2024/8/1 9:12,695.647,62.3417,0.118333,20.515,39.7733
218615,2024/8/1 9:13,731.768,62.0067,0.116667,19.985,55.485
219488,2024/8/1 9:14,585.472,72.406,0.098,21.572,51.536
220362,2024/8/1 9:15,600.372,103.412,0.141667,21.0583,55.3683
221237,2024/8/1 9:16,552.385,121.162,0.105,23.1283,43.5967
222113,2024/8/1 9:17,667.753,76.1883,0.0983333,20.46,44.8883
222990,2024/8/1 9:18,674.003,80.3133,0.105,24.7383,49.1017
223868,2024/8/1 9:19,778.493,64.7233,0.14,22.05,48.7467
224747,2024/8/1 9:20,703.453,38.785,0.0966667,24.9817,38.6883
225627,2024/8/1 9:21,758.958,80.9917,0.15,22.7517,51.7217
226508,2024/8/1 9:22,427.265,51.1833,0.055,21.6783,44.545
227390,2024/8/1 9:23,712.192,91.5667,0.0916667,23.4417,42.755
228273,2024/8/1 9:24,534.968,105.065,0.08,21.13,49.7417
229157,2024/8/1 9:25,661.633,104.402,0.0616667,22.8333,41.37
230042,2024/8/1 9:26,636.995,72.9767,0.115,20.4833,51.7617
230928,2024/8/1 9:27,725.798,88.705,0.103333,22,50.2833
231815,2024/8/1 9:28,612.148,82.3617,0.133333,23.3017,47.8683
232703,2024/8/1 9:29,525.737,78.0633,0.095,25.405,50.86
233592,2024/8/1 9:30,569.555,71.62,0.111667,20.25,39.0733
234482,2024/8/1 9:31,763.43,67.895,0.0733333,25.2383,48.0883
235373,2024/8/1 9:32,671.248,45.0067,0.0833333,22,47.1633
236265,2024/8/1 9:33,779.26,67.2483,0.0983333,21.985,45.4367
237158,2024/8/1 9:34,692.443,79.985,0.13,20.6817,51.125
238052,2024/8/1 9:35,549.218,81.4867,0.135,21.595,43.1433
238947,2024/8/1 9:36,609.188,73.4967,0.1,20.365,61.4467
239843,2024/8/1 9:37,687.937,71.335,0.123333,21.7567,51.925
240740,2024/8/1 9:38,684.857,59.3667,0.0516667,23.5033,58.7867
241638,2024/8/1 9:39,528.577,111.172,0.101667,22.5933,50.2433
242537,2024/8/1 9:40,684.952,87.64,0.075,20.3683,47.7317
243437,2024/8/1 9:41,666.653,71.8467,0.105,22.7033,51.565
244338,2024/8/1 9:42,589.342,71.5917,0.065,21.29,51.1583
245240,2024/8/1 9:43,669.482,77.0817,0.105,22.1683,55.1467
246143,2024/8/1 9:44,772.757,76.2767,0.07,20.4183,51.8983
247047,2024/8/1 9:45,525.617,72.35,0.13,24.6283,56.17
247952,2024/8/1 9:46,592.33,43.6283,0.0966667,23,49.3083
248858,2024/8/1 9:47,676.007,68.745,0.128333,23.8883,39.14
249765,2024/8/1 9:48,680.038,127.282,0.12,26.155,42.205
250673,2024/8/1 9:49,595.223,93.55,0.09,19.115,60.9233
251582,2024/8/1 9:50,625.147,80.7317,0.105,23.4267,54.37
252492,2024/8/1 9:51,669.137,67.9233,0.0933333,19.655,57.74
253403,2024/8/1 9:52,717.252,106.247,0.0783333,19.565,44.9433
254315,2024/8/1 9:53,494.272,83.885,0.095,20.9783,49.5733
255228,2024/8/1 9:54,772.54,103.178,0.111667,23.4883,42.7467
256142,2024/8/1 9:55,718.158,81.875,0.133333,26.0267,53.7617
257057,2024/8/1 9:56,632.285,78.5267,0.113333,20.155,45.81
257973,2024/8/1 9:57,706.975,68.0617,0.1,21.365,45.9833
258890,2024/8/1 9:58,550.014,87.996,0.062,17.944,33.902
259808,2024/8/1 9:59,643.983,83.8533,0.116667,22.6633,64.5167
260727,2024/8/1 10:00,730.313,60.0417,0.126667,23.35,54.8
261647,2024/8/1 10:01,649.69,64.815,0.121667,24.6767,56.4167
262568,2024/8/1 10:02,569.283,79.8533,0.095,23.295,45.5983
263490,2024/8/1 10:03,722.75,106.68,0.0733333,23.1217,42.8233
264413,2024/8/1 10:04,655.647,97.1567,0.108333,20.9217,54.11
265337,2024/8/1 10:05,668.697,89.475,0.085,23.2333,49.18
266262,2024/8/1 10:06,504.802,57.5917,0.0783333,21.3333,54.4033
267188,2024/8/1 10:07,580.063,77.24,0.09,20.5433,52.6717
268115,2024/8/1 10:08,704.737,49.11,0.118333,22.4133,37.53
269043,2024/8/1 10:09,770.128,97.3933,0.11,20.8833,45.8733
269972,2024/8/1 10:10,772.86,63.9267,0.0716667,24.555,52.7917
270902,2024/8/1 10:11,777.445,66.8367,0.095,23.7783,53.955
271833,2024/8/1 10:12,593.567,90.8217,0.0933333,21.1533,46.195
272765,2024/8/1 10:13,505.382,89.6767,0.101667,20.4633,31.0383
273698,2024/8/1 10:14,405.87,20.41,0.15,15.21,33.67
275565,2024/8/1 11:43,924.39,116.17,0.02,29.78,42.04
275566,2024/8/1 11:44,618.024,94.726,0.106,22.814,37.626
276502,2024/8/1 11:45,763.03,65.0517,0.08,22.705,37.8233
277439,2024/8/1 11:46,557.305,45.035,0.085,23.1883,43.67
278377,2024/8/1 11:47,718.533,101.708,0.0933333,24.6,35.7867
279316,2024/8/1 11:48,616.95,95.5167,0.0866667,22.1533,43.8383
280256,2024/8/1 11:49,565.418,97.125,0.0933333,22.8467,53.675
281197,2024/8/1 11:50,617.078,86.88,0.0916667,26.6933,44.9583
282139,2024/8/1 11:51,537.323,67.2433,0.121667,19.9433,62.0917
283082,2024/8/1 11:52,628.853,71.4483,0.128333,23.2583,44.6967
284026,2024/8/1 11:53,596.428,84.18,0.126667,24.1367,43.96
284971,2024/8/1 11:54,541.507,80.8017,0.116667,24.2167,63.0667
285917,2024/8/1 11:55,650.333,116.905,0.025,20.1283,47.6667
286864,2024/8/1 11:56,642.452,68.6117,0.09,24.0033,54.8433
287812,2024/8/1 11:57,584.412,92.27,0.11,18.275,63.7117
288761,2024/8/1 11:58,708.278,89.7717,0.0866667,22.19,51.7883
289711,2024/8/1 11:59,730.605,84.845,0.0983333,24.5217,58.8917
290662,2024/8/1 12:00,486.905,66.1983,0.14,22.9017,32.2933
291614,2024/8/1 12:01,730.462,94.375,0.143333,22.32,59.8317
292567,2024/8/1 12:02,692,90.9067,0.0966667,19.2767,42.5517
293521,2024/8/1 12:03,632.652,107.872,0.0966667,23.5367,39.3033
294476,2024/8/1 12:04,612.638,25.4117,0.0983333,22.0767,48.245
295432,2024/8/1 12:05,490.783,92,0.12,21.2217,43.2817
296389,2024/8/1 12:06,654.132,77.27,0.0733333,17.275,48.9767
297347,2024/8/1 12:07,636.223,82.91,0.108333,22.5967,36.83
298306,2024/8/1 12:08,703.932,77.6033,0.0883333,24.8667,45.9
299266,2024/8/1 12:09,635.265,81.5067,0.115,21.705,49.555
300227,2024/8/1 12:10,554.598,109.577,0.0733333,23.55,49.54
301189,2024/8/1 12:11,804.45,44.8133,0.0916667,24.745,49.745
302152,2024/8/1 12:12,591.02,85.385,0.14,22.1967,42.7533
303116,2024/8/1 12:13,631.867,58.495,0.075,21.415,51.8183
304081,2024/8/1 12:14,663.82,80.1267,0.0916667,22.2717,48.8717
305047,2024/8/1 12:15,666.127,103.825,0.103333,22.58,52.3783
306014,2024/8/1 12:16,612.462,50.8483,0.131667,21.805,48.885
306982,2024/8/1 12:17,659.79,82.285,0.113333,22.8917,38.915
307951,2024/8/1 12:18,632.543,85.965,0.106667,21.38,38.7117
308921,2024/8/1 12:19,709.957,63.8733,0.131667,23.505,42.995
309892,2024/8/1 12:20,683.31,98.24,0.0866667,21.2883,48.99
310864,2024/8/1 12:21,759.25,83.4783,0.0816667,20.6083,50.4333
311837,2024/8/1 12:22,596.98,37.18,0.0816667,24.6867,46.4667
312811,2024/8/1 12:23,571.412,76.4533,0.0816667,21.2333,58.055
313786,2024/8/1 12:24,722.112,74.7067,0.153333,23.4583,48.9317
314762,2024/8/1 12:25,601.223,109.287,0.111667,22.7667,56.2783
315739,2024/8/1 12:26,709.763,76.2933,0.106667,22.0867,54.8883
316717,2024/8/1 12:27,693.365,93.2,0.11,24.3367,59.025
317696,2024/8/1 12:28,592.868,88.34,0.0783333,22.2633,48.5033
318676,2024/8/1 12:29,611.422,81.3417,0.113333,21.98,62.8367
319657,2024/8/1 12:30,605.19,62.2525,0.09,22.795,54.8225
320639,2024/8/1 12:31,767.205,35.74,0.155,22.75,55.87
321622,2024/8/1 12:40,400,136.95,0.17,21.94,76.3
322606,2024/8/1 12:44,669.3,91.125,0.055,16.19,58.365
322607,2024/8/1 12:49,634.495,86.34,0.1125,20.15,52.8275
325563,2024/8/1 12:57,400,75.03,0.01,24.31,36.41
326550,2024/8/1 12:58,769.66,106.97,0.04,25.66,77.59
326551,2024/8/1 13:19,536.772,63.645,0.0875,19.99,47.6025
327540,2024/8/1 13:20,712.14,51.7083,0.09,17.6883,46.1017
328530,2024/8/1 13:21,589.008,108.685,0.13,24.7383,54.9033
329521,2024/8/1 13:22,643.867,57.435,0.0833333,23.4033,48.5717
330513,2024/8/1 13:23,652.978,84.945,0.101667,17.3033,52.4767
331506,2024/8/1 13:24,698.997,101.04,0.0933333,20.6633,36.5967
332500,2024/8/1 13:25,684.425,90.23,0.138333,19.1733,54.62
333495,2024/8/1 13:26,674.19,74.9617,0.103333,21.2117,32.2567
334491,2024/8/1 13:27,700.22,77.9967,0.0716667,26.36,54.8783
335488,2024/8/1 13:28,729.565,92.3833,0.0783333,21.4583,50.9133
336486,2024/8/1 13:29,662.998,70.04,0.0683333,21.9267,45.0567
337485,2024/8/1 13:30,647.265,64.2683,0.0833333,24.65,38.795
338485,2024/8/1 13:31,487.555,65.8517,0.108333,21.2333,61.6933
339486,2024/8/1 13:32,830.675,91.7867,0.0716667,22.8983,62.18
340488,2024/8/1 13:33,649.705,55.0233,0.116667,25.01,43.4983
341491,2024/8/1 13:34,704.902,77.1083,0.118333,18.7883,50.3417
342495,2024/8/1 13:35,673.168,85.4133,0.125,26.57,54.88
343500,2024/8/1 13:36,536.547,66.2333,0.118333,23.2183,47.4483
344506,2024/8/1 13:37,633.797,101.91,0.0883333,21.88,58.905
345513,2024/8/1 13:38,534.783,88.7333,0.0683333,24.7717,43.9667
346521,2024/8/1 13:39,720.743,106.518,0.126667,23.8917,41.4083
347530,2024/8/1 13:40,679.063,65.6883,0.111667,23.56,49.75
348540,2024/8/1 13:41,694.83,57.6483,0.133333,22.2033,44.6367
349551,2024/8/1 13:42,668.502,104.31,0.116667,22.9233,43.6733
350563,2024/8/1 13:43,690.833,101.647,0.131667,25.1633,45.615
351576,2024/8/1 13:44,635.77,65.995,0.0966667,21.6267,53.0683
352590,2024/8/1 13:45,744.943,79.6167,0.111667,22.0317,48.9633
353605,2024/8/1 13:46,585.725,80.36,0.09,20.8583,46.6317
354621,2024/8/1 13:47,702.793,77.2167,0.1,23.2417,53.3883
355638,2024/8/1 13:48,826.662,76.0383,0.143333,21.2383,39.815
356656,2024/8/1 13:49,723.692,67.8983,0.0733333,21.05,51.5767
357675,2024/8/1 13:50,701.488,111.938,0.136667,26.36,51.2167
358695,2024/8/1 13:51,556.852,70.2617,0.11,20.64,54.7883
359716,2024/8/1 13:52,752.277,89.3733,0.0833333,22.8717,56.3917
360738,2024/8/1 13:53,552.788,61.6983,0.103333,20.8933,52.28
361761,2024/8/1 13:54,591.063,78.8333,0.11,21.8,43.5483
362785,2024/8/1 13:55,676.415,81.0933,0.1,21.065,54.3983
363810,2024/8/1 13:56,696.14,129.098,0.111667,20.1717,48.5267
364836,2024/8/1 13:57,648.327,103.467,0.08,23.2533,57.7817
365863,2024/8/1 13:58,652.537,66.9883,0.095,21.0517,55.475
366891,2024/8/1 13:59,644.752,87.1817,0.0833333,24.6167,44.3567
367920,2024/8/1 14:00,632.61,85.4367,0.0566667,20.765,54.8283
368950,2024/8/1 14:01,529.085,87.3383,0.118333,22.5967,64.2433
369981,2024/8/1 14:02,669.448,62.1067,0.125,22.8167,58.4117
371013,2024/8/1 14:03,671.732,76.5883,0.105,23.6183,53.73
372046,2024/8/1 14:04,705.835,81.3267,0.105,21.57,67.3583
373080,2024/8/1 14:05,685.652,70.3883,0.106667,19.5683,39.9467
374115,2024/8/1 14:06,648.403,84.805,0.0516667,23.0883,54.0683
375151,2024/8/1 14:07,549.458,104.502,0.0883333,19.815,42.16
376188,2024/8/1 14:08,622.827,84.2283,0.115,23.2167,47.27
377226,2024/8/1 14:09,685.69,104.793,0.148333,20.3167,38.29
378265,2024/8/1 14:10,658.34,69.635,0.131667,22.5033,55.2217
379305,2024/8/1 14:11,746.435,78.7283,0.125,24.51,51.6617
380346,2024/8/1 14:12,608.757,75.735,0.085,24.8133,52.785
381388,2024/8/1 14:13,679.972,86.4717,0.113333,22.14,48.8183
382431,2024/8/1 14:14,576.993,92.31,0.118333,21.285,58.945
383475,2024/8/1 14:15,709.358,50.0183,0.111667,22.14,55.3283
384520,2024/8/1 14:16,757.663,88.6567,0.125,22.4467,46.0617
385566,2024/8/1 14:17,689.032,74.825,0.101667,23.4467,41.4317
386613,2024/8/1 14:18,720.8,79.6367,0.11,25.6767,63.495
387661,2024/8/1 14:19,720.168,42.2767,0.0933333,21.645,56.4883
388710,2024/8/1 14:20,573.422,109.687,0.0783333,22.9467,32.9567
389760,2024/8/1 14:21,529.387,71.3567,0.0833333,19.4667,38.5917
390811,2024/8/1 14:22,577.623,89.63,0.125,20.745,57.6683
391863,2024/8/1 14:23,626.577,83.2917,0.0933333,24.8583,41.5733
392916,2024/8/1 14:24,521.067,102.298,0.106667,20.2367,43.9967
393970,2024/8/1 14:25,602.148,87.7983,0.1,26.1417,52.5633
395025,2024/8/1 14:26,648.713,68.2983,0.116667,19.185,38.7
396081,2024/8/1 14:27,602.068,89.3683,0.103333,22.295,45.3617
397138,2024/8/1 14:28,731.388,74.07,0.0833333,24.7433,53.1083
398196,2024/8/1 14:29,680.66,80.4467,0.0966667,23.03,54.225
399255,2024/8/1 14:30,611.293,78.4383,0.118333,20.3817,32.49
400315,2024/8/1 14:31,730.947,87.125,0.12,18.9433,52.2067
401376,2024/8/1 14:32,519.243,83.6833,0.123333,21.7783,46.6617
402438,2024/8/1 14:33,701.305,91.8483,0.146667,21.8017,51.5183
403501,2024/8/1 14:34,595.217,85.6133,0.113333,21.2383,42.915
404565,2024/8/1 14:35,708.507,87.135,0.065,19.865,47.4183
405630,2024/8/1 14:36,751.637,70.2467,0.0916667,20.685,58.035
406696,2024/8/1 14:37,634.093,83.3267,0.13,20.135,32.8533
407763,2024/8/1 14:38,611.723,84.3683,0.0816667,21.9667,50.1383
408831,2024/8/1 14:39,694.585,71.7383,0.0666667,22.4217,45.375
409900,2024/8/1 14:40,775.345,98.595,0.125,23.8317,44.26
410970,2024/8/1 14:41,603.555,66.5883,0.0983333,23.625,49.8283
412041,2024/8/1 14:42,707.953,80.1833,0.138333,21.1667,57.7217
413113,2024/8/1 14:43,666.512,50.6733,0.09,23.4983,44.2933
414186,2024/8/1 14:44,645.68,72.9433,0.0916667,20.1767,67.34
415260,2024/8/1 14:45,535.595,92.0567,0.1,23.7383,46.665
416335,2024/8/1 14:46,663.03,100.023,0.135,23.5533,58.685
417411,2024/8/1 14:47,687.363,58.5967,0.123333,24.0067,59.8217
418488,2024/8/1 14:48,609.688,66.0833,0.095,20.9017,52.125
419566,2024/8/1 14:49,728.768,64.49,0.126667,22.7717,52.665
420645,2024/8/1 14:50,639.727,112.34,0.125,22.3167,49.0567
421725,2024/8/1 14:51,592.928,85.5167,0.13,24.9783,60.755
422806,2024/8/1 14:52,714.762,71.4,0.0883333,21.62,43.6833
423888,2024/8/1 14:53,802.155,80.1583,0.0916667,24.6783,53.0717
424971,2024/8/1 14:54,543.125,83.8683,0.0433333,22.9983,41.625
426055,2024/8/1 14:55,647.267,80.0783,0.12,20.745,58.6317
427140,2024/8/1 14:56,780.87,51.1983,0.121667,20.675,47.9317
428226,2024/8/1 14:57,729.173,75.77,0.115,23.27,45.29
429313,2024/8/1 14:58,631.698,65.8717,0.105,23.7383,51.24
430401,2024/8/1 14:59,559.848,76.8667,0.113333,21.8167,42.3833
431490,2024/8/1 15:00,700.01,68.8417,0.121667,24.9383,47.735
432580,2024/8/1 15:01,595.215,71.7767,0.131667,21.695,58.395
433671,2024/8/1 15:02,698.833,60.4883,0.0833333,23.105,61.155
434763,2024/8/1 15:03,564.89,110.477,0.108333,20.7483,52.8083
435856,2024/8/1 15:04,590.283,106.082,0.095,20.365,47.0017
436950,2024/8/1 15:05,589.033,81.4967,0.118333,24.8617,60.0267
438045,2024/8/1 15:06,806.378,53.5867,0.103333,23.2567,53.095
439141,2024/8/1 15:07,652.635,77.9183,0.133333,21.11,54.8833
440238,2024/8/1 15:08,623.46,76.6283,0.0883333,25.3517,48.6833
441336,2024/8/1 15:09,688.173,89.915,0.103333,21.65,49.905
442435,2024/8/1 15:10,634.018,94.18,0.121667,20.9,49.665
443535,2024/8/1 15:11,519.2,78.2,0.05,21.6433,49.3283
444636,2024/8/1 15:12,606.65,89.632,0.096,23.664,48.21
445738,2024/8/1 15:13,648.507,96.7433,0.12,19.8983,45.075
446841,2024/8/1 15:14,683.112,63.2817,0.11,21.0417,47.6333
447945,2024/8/1 15:15,660.017,60.2167,0.0983333,22.565,53.8183
449050,2024/8/1 15:16,720.613,66.7583,0.1,23.865,34.615
450156,2024/8/1 15:17,688.343,71.3917,0.0966667,22.4383,62.45
451263,2024/8/1 15:18,705.588,80.7367,0.085,22.1517,54.04
452371,2024/8/1 15:19,796.293,50.9833,0.0983333,22.72,43.25
453480,2024/8/1 15:20,637.69,98.705,0.0883333,21.5167,56.6983
454590,2024/8/1 15:21,673.2,74.7267,0.1,23.0967,53.9283
455701,2024/8/1 15:22,838.703,72.5117,0.0816667,20.195,50.925
456813,2024/8/1 15:23,745.26,80.5217,0.126667,22.5517,45.6483
457926,2024/8/1 15:24,614.148,78.2917,0.143333,25.645,44.955
459040,2024/8/1 15:25,765.322,44.8217,0.113333,17.0667,59.4567
460155,2024/8/1 15:26,726.502,61.2267,0.0866667,25.71,65.0667
461271,2024/8/1 15:27,588.99,85.4167,0.08,23.2067,50.7817
462388,2024/8/1 15:28,538.018,75.61,0.0933333,22.3833,47.6533
463506,2024/8/1 15:29,666.337,73.23,0.0933333,24.7317,48.565
464625,2024/8/1 15:30,664.268,88.7733,0.0566667,25.7383,36.84
465745,2024/8/1 15:31,630.4,89.8317,0.0833333,22.6783,38.3467
466866,2024/8/1 15:32,542.283,101.437,0.13,19.995,38.9583
467988,2024/8/1 15:33,718.028,89.5333,0.126667,22.8983,63.3533
469111,2024/8/1 15:34,675.495,54.54,0.0416667,24.1933,45.03
470235,2024/8/1 15:35,645.613,72.53,0.115,19.0667,49.8767
471360,2024/8/1 15:36,614.04,98.1783,0.05,22.275,49.685
472486,2024/8/1 15:37,785.925,86.8267,0.106667,20.3083,54.51
473613,2024/8/1 15:38,658.53,92.465,0.0666667,24.015,57.5333
474741,2024/8/1 15:39,629.41,91.1233,0.0883333,23.4967,49.7517
475870,2024/8/1 15:40,700.587,63.265,0.0916667,20.8967,56.51
477000,2024/8/1 15:41,451.415,114.627,0.095,23.9383,43.9367
478131,2024/8/1 15:42,657.763,80.8667,0.0983333,21.1233,54.715
479263,2024/8/1 15:43,665.588,76.2283,0.0966667,23.26,57.9383
480396,2024/8/1 15:44,614.707,96.9383,0.126667,24.7883,47.6617
481530,2024/8/1 15:45,681.093,39.33,0.095,19.8533,51.165
482665,2024/8/1 15:46,646.745,54.5,0.095,19.0817,41.7233
483801,2024/8/1 15:47,733.04,68.9933,0.0833333,21.5933,50.1133
484938,2024/8/1 15:48,612.057,68.7333,0.138333,23.3167,54.0083
486076,2024/8/1 15:49,724.573,65.5017,0.118333,19.7733,47.5417
487215,2024/8/1 15:50,691.873,88.4183,0.103333,18.2583,50.5183
488355,2024/8/1 15:51,637.922,83.3733,0.121667,25.7617,61.6133
489496,2024/8/1 15:52,695.335,87.7533,0.0933333,20.2817,66.2183
490638,2024/8/1 15:53,587.118,81.6583,0.1,22.9567,54.2617
491781,2024/8/1 15:54,699.713,109.05,0.105,22.38,48.025
492925,2024/8/1 15:55,553.535,96.785,0.15,21.3933,64.7133
494070,2024/8/1 15:56,755.812,83.3283,0.0883333,22.9817,63.9067
495216,2024/8/1 15:57,505.77,101.948,0.0716667,23.885,58.25
496363,2024/8/1 15:58,712.565,93.5717,0.123333,19.5883,64.78
497511,2024/8/1 15:59,489.207,94.2683,0.141667,22.915,42.9717
498660,2024/8/1 16:00,593.45,71.9583,0.105,22.8267,46.7533
499810,2024/8/1 16:01,571.767,69.8433,0.0866667,20.0283,46.195
500961,2024/8/1 16:02,636.803,54.7233,0.106667,26.4,51.1267
502113,2024/8/1 16:03,623.042,86.4167,0.136667,20.39,53.12
503266,2024/8/1 16:04,765.675,63.425,0.085,25.0267,61.4483
504420,2024/8/1 16:05,753.783,68.615,0.121667,20.1917,58.225
505575,2024/8/1 16:06,712.423,84.635,0.1,21.29,56.8367
506731,2024/8/1 16:07,646.098,101.702,0.08,25.7417,47.6383
507888,2024/8/1 16:08,666.24,107.9,0.0883333,22.2167,44.205
509046,2024/8/1 16:09,830.533,61.0417,0.101667,20.685,50.7217
510205,2024/8/1 16:10,650.325,83.8883,0.143333,22.7683,45.96
511365,2024/8/1 16:11,794.793,90.425,0.15,25.335,48.6433
512526,2024/8/1 16:12,650.275,88.905,0.125,23.4133,63.3583
513688,2024/8/1 16:13,759.198,53.1533,0.106667,24.095,53.305
514851,2024/8/1 16:14,581.608,91.6433,0.108333,21.48,54.3333
516015,2024/8/1 16:15,678.598,117.198,0.0883333,24.1967,35.8383
517180,2024/8/1 16:16,672.585,82.2233,0.0766667,19.1783,47.5667
518346,2024/8/1 16:17,642.56,89.5633,0.101667,21.8083,46.8733
519513,2024/8/1 16:18,636.508,89.7783,0.103333,24.4367,57.0783
520681,2024/8/1 16:19,421.47,85.1933,0.118333,22.7167,50.4533
521850,2024/8/1 16:20,564.28,75.4317,0.126667,26.8533,54.39
523020,2024/8/1 16:21,580.667,72.1333,0.0933333,22.8967,56.0833
524191,2024/8/1 16:22,704.152,85.2383,0.0966667,22.04,45.09
525363,2024/8/1 16:23,678.65,73.2883,0.106667,18.05,42.25
526536,2024/8/1 16:24,609.668,98.8283,0.106667,22.7917,52.1483
527710,2024/8/1 16:25,663.165,65.4,0.0983333,22.9683,37.3717
528885,2024/8/1 16:26,571.188,68.7917,0.0833333,21.9983,54.0717
530061,2024/8/1 16:27,543.057,83.835,0.13,23.495,55.355
531238,2024/8/1 16:28,610.798,78.0183,0.111667,24.1433,63.5517
532416,2024/8/1 16:29,783.832,53.3517,0.0966667,19.9683,51.465
533595,2024/8/1 16:30,807.74,104.28,0.065,22.385,50.25
534775,2024/8/1 16:31,580.292,99.2017,0.0783333,23.3217,57.7133
535956,2024/8/1 16:32,669.523,66.7467,0.075,22.9017,57.9967
537138,2024/8/1 16:33,666.098,66.155,0.0933333,22.24,49.2967
538321,2024/8/1 16:34,568.548,90.3733,0.125,23.3983,50.9917
539505,2024/8/1 16:35,632.217,93.2333,0.0983333,22.915,42.09
540690,2024/8/1 16:36,662.908,60.63,0.123333,23.3917,46.185
541876,2024/8/1 16:37,606.663,83.605,0.0883333,22.8583,55.79
543063,2024/8/1 16:38,600.797,55.6217,0.14,24.6533,54.9717
544251,2024/8/1 16:39,645.628,73.5617,0.108333,23.2967,51.0183
